data_hora,potencia_kw,energia_kwh,temperatura_inversor,fonte_id
2025-05-28 23:08:34.345025,0.0,0.0,26.7,2
2025-05-28 23:23:34.345025,0.0,0.0,38.2,2
2025-05-28 23:38:34.345025,0.0,0.0,28.9,2
2025-05-28 23:53:34.345025,0.0,0.0,32.3,2
2025-05-29 00:08:34.345025,0.0,0.0,34.6,2
2025-05-29 00:23:34.345025,0.0,0.0,38.9,2
2025-05-29 00:38:34.345025,0.0,0.0,33.5,2
2025-05-29 00:53:34.345025,0.0,0.0,42.2,2
2025-05-29 01:08:34.345025,0.0,0.0,44.6,2
2025-05-29 01:23:34.345025,0.0,0.0,31.8,2
2025-05-29 01:38:34.345025,0.0,0.0,37.0,2
2025-05-29 01:53:34.345025,0.0,0.0,43.6,2
2025-05-29 02:08:34.345025,0.0,0.0,31.7,2
2025-05-29 02:23:34.345025,0.0,0.0,43.0,2
2025-05-29 02:38:34.345025,0.0,0.0,38.5,2
2025-05-29 02:53:34.345025,0.0,0.0,36.3,2
2025-05-29 03:08:34.345025,0.0,0.0,35.6,2
2025-05-29 03:23:34.345025,0.0,0.0,28.8,2
2025-05-29 03:38:34.345025,0.0,0.0,32.2,2
2025-05-29 03:53:34.345025,0.0,0.0,41.0,2
2025-05-29 04:08:34.345025,0.0,0.0,39.2,2
2025-05-29 04:23:34.345025,0.0,0.0,25.7,2
2025-05-29 04:38:34.345025,0.0,0.0,33.5,2
2025-05-29 04:53:34.345025,0.0,0.0,28.3,2
2025-05-29 05:08:34.345025,0.0,0.0,34.5,2
2025-05-29 05:23:34.345025,0.0,0.0,37.7,2
2025-05-29 05:38:34.345025,0.0,0.0,44.7,2
2025-05-29 05:53:34.345025,0.0,0.0,30.3,2
2025-05-29 06:08:34.345025,0.419,0.105,39.5,2
2025-05-29 06:23:34.345025,0.42,0.105,36.1,2
2025-05-29 06:38:34.345025,0.359,0.09,42.3,2
2025-05-29 06:53:34.345025,0.444,0.111,40.6,2
2025-05-29 07:08:34.345025,1.248,0.312,36.3,2
2025-05-29 07:23:34.345025,1.356,0.339,28.2,2
2025-05-29 07:38:34.345025,1.361,0.34,34.0,2
2025-05-29 07:53:34.345025,1.215,0.304,43.7,2
2025-05-29 08:08:34.345025,1.918,0.48,33.7,2
2025-05-29 08:23:34.345025,1.828,0.457,32.5,2
2025-05-29 08:38:34.345025,2.119,0.53,29.0,2
2025-05-29 08:53:34.345025,2.399,0.6,43.5,2
2025-05-29 09:08:34.345025,2.867,0.717,29.2,2
2025-05-29 09:23:34.345025,2.814,0.704,40.1,2
2025-05-29 09:38:34.345025,3.007,0.752,37.5,2
2025-05-29 09:53:34.345025,2.648,0.662,36.2,2
2025-05-29 10:08:34.345025,3.701,0.925,28.0,2
2025-05-29 10:23:34.345025,3.193,0.798,44.7,2
2025-05-29 10:38:34.345025,3.449,0.862,36.3,2
2025-05-29 10:53:34.345025,2.721,0.68,35.7,2
2025-05-29 11:08:34.345025,3.436,0.859,33.1,2
2025-05-29 11:23:34.345025,3.208,0.802,27.3,2
2025-05-29 11:38:34.345025,3.703,0.926,40.2,2
2025-05-29 11:53:34.345025,3.695,0.924,37.5,2
2025-05-29 12:08:34.345025,3.812,0.953,27.1,2
2025-05-29 12:23:34.345025,3.768,0.942,36.4,2
2025-05-29 12:38:34.345025,3.855,0.964,31.5,2
2025-05-29 12:53:34.345025,3.828,0.957,33.0,2
2025-05-29 13:08:34.345025,3.207,0.802,27.1,2
2025-05-29 13:23:34.345025,2.905,0.726,26.5,2
2025-05-29 13:38:34.345025,3.618,0.904,26.6,2
2025-05-29 13:53:34.345025,3.833,0.958,37.9,2
2025-05-29 14:08:34.345025,3.81,0.953,40.6,2
2025-05-29 14:23:34.345025,3.054,0.764,30.6,2
2025-05-29 14:38:34.345025,3.006,0.751,35.8,2
2025-05-29 14:53:34.345025,3.127,0.782,28.1,2
2025-05-29 15:08:34.345025,2.474,0.619,35.7,2
2025-05-29 15:23:34.345025,2.915,0.729,33.0,2
2025-05-29 15:38:34.345025,3.328,0.832,33.0,2
2025-05-29 15:53:34.345025,2.402,0.601,41.7,2
2025-05-29 16:08:34.345025,2.271,0.568,30.2,2
2025-05-29 16:23:34.345025,2.124,0.531,35.1,2
2025-05-29 16:38:34.345025,1.728,0.432,39.8,2
2025-05-29 16:53:34.345025,1.962,0.49,32.6,2
2025-05-29 17:08:34.345025,0.985,0.246,42.8,2
2025-05-29 17:23:34.345025,1.378,0.345,27.0,2
2025-05-29 17:38:34.345025,1.156,0.289,28.3,2
2025-05-29 17:53:34.345025,1.165,0.291,43.8,2
2025-05-29 18:08:34.345025,0.428,0.107,25.4,2
2025-05-29 18:23:34.345025,0.407,0.102,36.4,2
2025-05-29 18:38:34.345025,0.441,0.11,34.0,2
2025-05-29 18:53:34.345025,0.382,0.095,36.9,2
2025-05-29 19:08:34.345025,0.0,0.0,26.6,2
2025-05-29 19:23:34.345025,0.0,0.0,29.8,2
2025-05-29 19:38:34.345025,0.0,0.0,42.6,2
2025-05-29 19:53:34.345025,0.0,0.0,42.5,2
2025-05-29 20:08:34.345025,0.0,0.0,35.2,2
2025-05-29 20:23:34.345025,0.0,0.0,33.8,2
2025-05-29 20:38:34.345025,0.0,0.0,31.5,2
2025-05-29 20:53:34.345025,0.0,0.0,44.6,2
2025-05-29 21:08:34.345025,0.0,0.0,27.5,2
2025-05-29 21:23:34.345025,0.0,0.0,40.7,2
2025-05-29 21:38:34.345025,0.0,0.0,34.1,2
2025-05-29 21:53:34.345025,0.0,0.0,34.2,2
